reg;jour;P_f;P_h;P;pop_f;pop_h;cl_age90;pop
27;2021-01-29;79;53;132;133746;142254;29;276000
27;2021-01-29;79;59;138;160004;155407;39;315411
27;2021-01-29;97;63;160;172333;169564;49;341897
27;2021-01-29;75;64;139;189979;183788;59;373767
27;2021-01-29;60;52;112;192591;178206;69;370797
27;2021-01-29;45;39;84;146876;127546;79;274422
27;2021-01-29;35;20;55;96896;61575;89;158471
27;2021-01-29;13;7;20;33148;12109;90;45257
27;2021-01-29;599;470;1070;1429908;1353131;0;2783039
28;2021-01-29;22;23;45;180735;186856;09;367591
28;2021-01-29;65;58;124;200125;213621;19;413746
28;2021-01-29;69;57;126;168922;173007;29;341929
28;2021-01-29;77;61;138;196628;188487;39;385115
28;2021-01-29;68;65;133;205396;201699;49;407095
28;2021-01-29;60;68;128;222002;213866;59;435868
28;2021-01-29;58;59;117;224688;203758;69;428446
28;2021-01-29;33;35;68;163192;135543;79;298735
28;2021-01-29;43;26;69;109691;65377;89;175068
28;2021-01-29;30;4;34;37222;12685;90;49907
28;2021-01-29;525;456;982;1708601;1594899;0;3303500
32;2021-01-29;50;59;109;358062;373689;09;731751
32;2021-01-29;181;201;382;387045;406742;19;793787
32;2021-01-29;154;153;307;342304;348587;29;690891
32;2021-01-29;190;147;337;382485;369972;39;752457
32;2021-01-29;185;160;345;382510;376716;49;759226
32;2021-01-29;158;157;315;386937;376527;59;763464
32;2021-01-29;101;103;204;371211;330938;69;702149
32;2021-01-29;74;76;150;250542;201459;79;452001
32;2021-01-29;83;44;127;163399;89786;89;253185
32;2021-01-29;48;9;57;48384;15367;90;63751
32;2021-01-29;1225;1111;2336;3072879;2889783;0;5962662
44;2021-01-29;27;52;80;291525;306839;09;598364
44;2021-01-29;148;156;306;320255;339504;19;659759
44;2021-01-29;144;118;263;302020;314428;29;616448
44;2021-01-29;175;135;310;342222;333292;39;675514
44;2021-01-29;149;125;274;349727;344491;49;694218
44;2021-01-29;138;132;272;381371;373239;59;754610
44;2021-01-29;92;100;194;367165;335850;69;703015
44;2021-01-29;61;63;125;250387;215436;79;465823
44;2021-01-29;74;49;124;170825;105192;89;276017
44;2021-01-29;37;15;52;51248;16731;90;67979
44;2021-01-29;1045;945;2000;2826745;2685002;0;5511747
52;2021-01-29;18;23;45;213594;223900;09;437494
52;2021-01-29;79;79;159;240818;255197;19;496015
52;2021-01-29;75;91;166;197010;200630;29;397640
52;2021-01-29;82;72;156;231204;224885;39;456089
52;2021-01-29;105;65;170;243874;243418;49;487292
52;2021-01-29;71;53;124;244100;239116;59;483216
52;2021-01-29;50;45;95;241796;221345;69;463141
52;2021-01-29;40;32;72;177805;149903;79;327708
52;2021-01-29;52;39;91;119561;75822;89;195383
52;2021-01-29;31;12;43;42559;15260;90;57819
52;2021-01-29;603;511;1121;1952321;1849476;0;3801797
53;2021-01-29;13;16;30;173813;182358;09;356171
53;2021-01-29;35;35;72;202720;214740;19;417460
53;2021-01-29;49;41;97;163116;173196;29;336312
53;2021-01-29;54;42;96;190526;187674;39;378200
53;2021-01-29;49;33;82;212098;212015;49;424113
53;2021-01-29;51;44;95;223699;219176;59;442875
53;2021-01-29;33;23;56;227435;209274;69;436709
53;2021-01-29;30;29;59;169992;140910;79;310902
53;2021-01-29;20;16;36;118117;69883;89;188000
53;2021-01-29;7;6;14;37370;12267;90;49637
53;2021-01-29;341;285;637;1718886;1621493;0;3340379
75;2021-01-29;51;47;98;293104;305291;09;598395
75;2021-01-29;102;121;228;337141;357785;19;694926
75;2021-01-29;134;105;239;295024;300618;29;595642
75;2021-01-29;148;91;239;347871;331233;39;679104
75;2021-01-29;140;119;259;384742;372771;49;757513
75;2021-01-29;129;109;238;413361;390880;59;804241
75;2021-01-29;105;99;204;425623;384060;69;809683
75;2021-01-29;70;74;144;325086;276298;79;601384
75;2021-01-29;74;57;131;213986;139308;89;353294
75;2021-01-29;68;26;94;77600;28200;90;105800
75;2021-01-29;1021;848;1874;3113538;2886444;0;5999982
76;2021-01-29;37;48;86;305956;318589;09;624545
76;2021-01-29;137;185;325;338942;356969;19;695911
76;2021-01-29;153;139;292;316210;319570;29;635780
76;2021-01-29;159;126;285;356758;337587;39;694345
76;2021-01-29;166;143;309;376541;363812;49;740353
76;2021-01-29;190;144;334;402608;383750;59;786358
76;2021-01-29;109;96;205;394889;358997;69;753886
76;2021-01-29;76;63;139;308664;263806;79;572470
76;2021-01-29;73;46;119;195838;129272;89;325110
76;2021-01-29;48;19;67;69372;26728;90;96100
76;2021-01-29;1149;1010;2163;3065778;2859080;0;5924858
84;2021-01-29;62;89;153;459549;481088;09;940637
84;2021-01-29;240;226;466;487711;511905;19;999616
84;2021-01-29;223;206;429;443824;451094;29;894918
84;2021-01-29;254;195;450;512522;493262;39;1005784
84;2021-01-29;230;187;417;520248;515106;49;1035354
84;2021-01-29;212;181;395;529611;514848;59;1044459
84;2021-01-29;156;145;301;486720;439940;69;926660
84;2021-01-29;98;100;198;372151;315211;79;687362
84;2021-01-29;104;60;164;237198;150524;89;387722
84;2021-01-29;59;20;79;81185;28680;90;109865
84;2021-01-29;1638;1409;3052;4130719;3901658;0;8032377
93;2021-01-29;66;64;131;268834;283093;09;551927
93;2021-01-29;185;179;364;280751;296087;19;576838
93;2021-01-29;248;188;436;254404;255552;29;509956
93;2021-01-29;296;198;494;310704;288398;39;599102
93;2021-01-29;248;228;476;325559;305827;49;631386
93;2021-01-29;231;245;476;353104;325389;59;678493
93;2021-01-29;163;184;347;336327;296459;69;632786
93;2021-01-29;134;123;258;279820;229699;79;509519
93;2021-01-29;96;74;170;171274;113716;89;284990
93;2021-01-29;68;23;91;58896;21758;90;80654
93;2021-01-29;1736;1506;3244;2639673;2415978;0;5055651
94;2021-01-29;0;1;1;16311;17433;09;33744
94;2021-01-29;0;3;3;16679;18132;19;34811
94;2021-01-29;4;3;7;16782;16579;29;33361
94;2021-01-29;2;4;6;23044;20580;39;43624
94;2021-01-29;2;5;7;23065;22140;49;45205
94;2021-01-29;7;5;12;24549;23421;59;47970
94;2021-01-29;0;2;2;23212;21883;69;45095
94;2021-01-29;2;6;8;19544;17141;79;36685
94;2021-01-29;2;4;6;11227;8178;89;19405
94;2021-01-29;2;1;3;3332;1447;90;4779
94;2021-01-29;21;34;55;177745;166934;0;344679
01;2021-01-30;1;0;1;19979;20155;09;40134
01;2021-01-30;0;0;0;24994;25489;19;50483
01;2021-01-30;0;3;3;17868;16690;29;34558
01;2021-01-30;0;1;1;22328;14821;39;37149
01;2021-01-30;1;1;2;28652;20276;49;48928
01;2021-01-30;1;2;3;33264;27260;59;60524
01;2021-01-30;1;0;1;27135;23978;69;51113
01;2021-01-30;2;1;3;18401;14661;79;33062
01;2021-01-30;0;0;0;9633;6375;89;16008
01;2021-01-30;0;0;0;3410;1510;90;4920
01;2021-01-30;6;8;14;205664;171215;0;376879
02;2021-01-30;0;0;0;16881;17110;09;33991
02;2021-01-30;1;0;1;21410;21604;19;43014
02;2021-01-30;0;0;0;16017;15479;29;31496
02;2021-01-30;2;0;2;19825;14455;39;34280
02;2021-01-30;0;0;0;24719;18248;49;42967
02;2021-01-30;0;0;0;34361;28310;59;62671
02;2021-01-30;1;0;1;28061;24495;69;52556
02;2021-01-30;0;0;0;18231;15278;79;33509
02;2021-01-30;0;0;0;11090;7677;89;18767
02;2021-01-30;0;0;0;3992;1506;90;5498
02;2021-01-30;4;0;4;194587;164162;0;358749
03;2021-01-30;1;0;1;31123;30920;09;62043
03;2021-01-30;1;1;2;29370;29268;19;58638
03;2021-01-30;4;4;8;21458;18963;29;40421
03;2021-01-30;3;0;3;21276;18326;39;39602
03;2021-01-30;5;5;10;18164;16593;49;34757
03;2021-01-30;2;1;3;13469;13557;59;27026
03;2021-01-30;1;0;1;8776;8670;69;17446
03;2021-01-30;0;1;1;3777;3591;79;7368
03;2021-01-30;0;0;0;1649;1072;89;2721
03;2021-01-30;0;0;0;485;184;90;669
03;2021-01-30;17;12;29;149547;141144;0;290691
04;2021-01-30;1;3;4;60314;61377;09;121691
04;2021-01-30;3;8;11;66065;68387;19;134452
04;2021-01-30;6;2;8;51059;47156;29;98215
04;2021-01-30;4;3;7;58788;45780;39;104568
04;2021-01-30;9;5;14;61408;52207;49;113615
04;2021-01-30;4;6;10;64838;60759;59;125597
04;2021-01-30;1;0;1;47008;42843;69;89851
04;2021-01-30;1;0;1;25509;21184;79;46693
04;2021-01-30;0;0;0;13168;7647;89;20815
04;2021-01-30;0;0;0;3209;1253;90;4462
04;2021-01-30;29;27;56;451366;408593;0;859959
05;2021-01-30;0;0;0;362.366008612902;341.338819562748;09;703.704828175651
05;2021-01-30;0;0;0;353.376145114279;370.349735405642;19;723.725880519921
05;2021-01-30;0;0;0;218.593559489256;256.539602589476;29;475.133162078732
05;2021-01-30;0;0;0;404.225408693299;360.321910454353;39;764.547319147651
05;2021-01-30;0;0;0;520.067953604221;497.108383964256;49;1017.17633756848
05;2021-01-30;0;0;0;468.146063921917;510.087601910415;59;978.233665832332
05;2021-01-30;0;0;0;340.368470050554;334.366842191253;69;674.735312241807
05;2021-01-30;0;0;0;212.598666888387;192.597753227106;79;405.196420115493
05;2021-01-30;0;0;0;148.727797095705;61.8681715431829;89;210.595968638888
05;2021-01-30;0;0;0;32.9601271090696;10.9909785719784;90;43.9511056810479
05;2021-01-30;0;0;0;3061.43020057959;2935.56979942041;0;5997
06;2021-01-30;2;2;4;42583;42380;09;84963
06;2021-01-30;16;8;24;33369;31925;19;65294
06;2021-01-30;15;8;23;21571;15080;29;36651
06;2021-01-30;14;11;25;21550;16147;39;37697
06;2021-01-30;13;14;27;14193;13939;49;28132
06;2021-01-30;11;8;19;7171;7597;59;14768
06;2021-01-30;0;10;10;3629;4117;69;7746
06;2021-01-30;0;2;2;1577;1457;79;3034
06;2021-01-30;0;0;0;531;474;89;1005
06;2021-01-30;0;0;0;88;93;90;181
06;2021-01-30;71;63;134;146262;133209;0;279471
07;2021-01-30;0;0;0;485;549;09;1034
07;2021-01-30;0;0;0;403;432;19;835
07;2021-01-30;1;2;3;764;841;29;1605
07;2021-01-30;0;1;1;824;928;39;1752
07;2021-01-30;0;0;0;788;1020;49;1808
07;2021-01-30;1;2;3;678;870;59;1548
07;2021-01-30;0;1;1;360;382;69;742
07;2021-01-30;0;0;0;231;190;79;421
07;2021-01-30;0;0;0;114;67;89;181
07;2021-01-30;0;0;0;24;11;90;35
07;2021-01-30;2;6;8;4671;5290;0;9961
08;2021-01-30;0;0;0;2715.22592983026;2997.75551488675;09;5712.98144471701
08;2021-01-30;0;0;0;2778.51901080978;3160.9156459093;19;5939.43465671908
08;2021-01-30;0;5;5;2080.8882988764;1718.16634315323;29;3799.05464202964
08;2021-01-30;0;1;1;2701.8582062647;1896.52641413317;39;4598.38462039786
08;2021-01-30;1;0;1;3151.45861023308;2460.52498233809;49;5611.98359257117
08;2021-01-30;1;3;4;2620.29868333099;2422.23566154656;59;5042.53434487755
08;2021-01-30;0;0;0;1621.44173420671;1438.58325779464;69;3060.02499200135
08;2021-01-30;0;0;0;626.575909335673;526.358467843651;79;1152.93437717932
08;2021-01-30;0;0;0;205.018522985054;140.993639349697;89;346.012162334751
08;2021-01-30;0;0;0;50.0325684687745;20.62259870351;90;70.6551671722846
08;2021-01-30;2;9;11;18551.3174743414;16782.6825256586;0;35334
11;2021-01-30;66;67;144;783071;811785;09;1594856
11;2021-01-30;206;198;423;761456;784653;19;1546109
11;2021-01-30;247;201;449;850145;801772;29;1651917
11;2021-01-30;284;230;514;914360;843488;39;1757848
11;2021-01-30;254;258;512;845609;826202;49;1671811
11;2021-01-30;185;198;384;793566;745070;59;1538636
11;2021-01-30;131;110;245;628649;549192;69;1177841
11;2021-01-30;65;84;149;434606;358356;79;792962
11;2021-01-30;74;42;116;261425;162933;89;424358
11;2021-01-30;24;25;49;89253;32619;90;121872
11;2021-01-30;1536;1414;2986;6362140;5916070;0;12278210
24;2021-01-30;7;10;18;139720;144686;09;284406
24;2021-01-30;30;31;61;152979;161185;19;314164
24;2021-01-30;21;22;43;122237;126536;29;248773
24;2021-01-30;31;29;60;150359;142009;39;292368
24;2021-01-30;48;38;86;161829;158758;49;320587
24;2021-01-30;32;27;59;172552;168011;59;340563
24;2021-01-30;21;18;39;172509;158177;69;330686
24;2021-01-30;19;15;34;129428;110593;79;240021
24;2021-01-30;17;16;33;87342;56882;89;144224
24;2021-01-30;12;6;18;31210;12071;90;43281
24;2021-01-30;238;212;451;1320165;1238908;0;2559073
27;2021-01-30;11;18;29;143373;149679;09;293052
27;2021-01-30;35;34;69;160962;173003;19;333965
27;2021-01-30;30;39;69;133746;142254;29;276000
27;2021-01-30;55;43;98;160004;155407;39;315411
27;2021-01-30;56;36;92;172333;169564;49;341897
27;2021-01-30;51;49;100;189979;183788;59;373767
27;2021-01-30;38;43;81;192591;178206;69;370797
27;2021-01-30;19;22;41;146876;127546;79;274422
27;2021-01-30;22;20;42;96896;61575;89;158471
27;2021-01-30;17;4;21;33148;12109;90;45257
27;2021-01-30;334;308;642;1429908;1353131;0;2783039
28;2021-01-30;16;19;38;180735;186856;09;367591
28;2021-01-30;32;37;70;200125;213621;19;413746
28;2021-01-30;42;39;81;168922;173007;29;341929
28;2021-01-30;55;40;95;196628;188487;39;385115
28;2021-01-30;51;48;100;205396;201699;49;407095
28;2021-01-30;35;29;64;222002;213866;59;435868
28;2021-01-30;29;33;62;224688;203758;69;428446
28;2021-01-30;27;24;51;163192;135543;79;298735
28;2021-01-30;23;14;37;109691;65377;89;175068
28;2021-01-30;15;2;17;37222;12685;90;49907
28;2021-01-30;325;285;615;1708601;1594899;0;3303500
32;2021-01-30;38;36;74;358062;373689;09;731751
32;2021-01-30;96;104;201;387045;406742;19;793787
32;2021-01-30;113;85;198;342304;348587;29;690891
32;2021-01-30;113;106;219;382485;369972;39;752457
32;2021-01-30;114;79;193;382510;376716;49;759226
32;2021-01-30;95;99;194;386937;376527;59;763464
32;2021-01-30;66;46;112;371211;330938;69;702149
32;2021-01-30;48;44;92;250542;201459;79;452001
32;2021-01-30;27;27;54;163399;89786;89;253185
32;2021-01-30;17;3;20;48384;15367;90;63751
32;2021-01-30;727;630;1358;3072879;2889783;0;5962662
44;2021-01-30;33;20;53;291525;306839;09;598364
44;2021-01-30;87;75;162;320255;339504;19;659759
44;2021-01-30;87;63;150;302020;314428;29;616448
44;2021-01-30;110;93;203;342222;333292;39;675514
44;2021-01-30;86;78;164;349727;344491;49;694218
44;2021-01-30;85;78;163;381371;373239;59;754610
44;2021-01-30;62;55;117;367165;335850;69;703015
44;2021-01-30;34;19;53;250387;215436;79;465823
44;2021-01-30;35;23;58;170825;105192;89;276017
44;2021-01-30;12;3;15;51248;16731;90;67979
44;2021-01-30;631;507;1138;2826745;2685002;0;5511747
52;2021-01-30;13;12;25;213594;223900;09;437494
52;2021-01-30;31;55;86;240818;255197;19;496015
52;2021-01-30;56;48;104;197010;200630;29;397640
52;2021-01-30;49;38;87;231204;224885;39;456089
52;2021-01-30;60;54;115;243874;243418;49;487292
52;2021-01-30;31;57;88;244100;239116;59;483216
52;2021-01-30;29;22;51;241796;221345;69;463141
52;2021-01-30;21;17;38;177805;149903;79;327708
52;2021-01-30;16;17;33;119561;75822;89;195383
52;2021-01-30;17;5;22;42559;15260;90;57819
52;2021-01-30;323;325;649;1952321;1849476;0;3801797
53;2021-01-30;10;11;21;173813;182358;09;356171
53;2021-01-30;23;23;46;202720;214740;19;417460
53;2021-01-30;23;27;51;163116;173196;29;336312
53;2021-01-30;29;27;56;190526;187674;39;378200
53;2021-01-30;36;20;56;212098;212015;49;424113
53;2021-01-30;26;23;49;223699;219176;59;442875
53;2021-01-30;10;12;22;227435;209274;69;436709
53;2021-01-30;14;7;21;169992;140910;79;310902
53;2021-01-30;14;6;20;118117;69883;89;188000
53;2021-01-30;13;7;20;37370;12267;90;49637
53;2021-01-30;198;163;362;1718886;1621493;0;3340379
75;2021-01-30;18;17;35;293104;305291;09;598395
75;2021-01-30;63;47;110;337141;357785;19;694926
75;2021-01-30;64;69;133;295024;300618;29;595642
75;2021-01-30;87;47;134;347871;331233;39;679104
75;2021-01-30;81;79;160;384742;372771;49;757513
75;2021-01-30;80;66;146;413361;390880;59;804241
75;2021-01-30;38;46;84;425623;384060;69;809683
75;2021-01-30;29;36;65;325086;276298;79;601384
75;2021-01-30;43;31;74;213986;139308;89;353294
75;2021-01-30;51;9;60;77600;28200;90;105800
75;2021-01-30;554;447;1001;3113538;2886444;0;5999982
76;2021-01-30;23;18;41;305956;318589;09;624545
76;2021-01-30;82;78;162;338942;356969;19;695911
76;2021-01-30;86;56;142;316210;319570;29;635780
76;2021-01-30;78;65;143;356758;337587;39;694345
76;2021-01-30;91;69;160;376541;363812;49;740353
76;2021-01-30;85;76;161;402608;383750;59;786358
76;2021-01-30;74;56;130;394889;358997;69;753886
76;2021-01-30;45;38;83;308664;263806;79;572470
76;2021-01-30;36;30;66;195838;129272;89;325110
76;2021-01-30;21;11;32;69372;26728;90;96100
76;2021-01-30;622;497;1121;3065778;2859080;0;5924858
84;2021-01-30;40;29;70;459549;481088;09;940637
84;2021-01-30;100;109;210;487711;511905;19;999616
84;2021-01-30;123;112;235;443824;451094;29;894918
84;2021-01-30;109;99;208;512522;493262;39;1005784
84;2021-01-30;139;120;259;520248;515106;49;1035354
84;2021-01-30;105;110;215;529611;514848;59;1044459
84;2021-01-30;87;66;153;486720;439940;69;926660
84;2021-01-30;58;52;110;372151;315211;79;687362
84;2021-01-30;37;31;68;237198;150524;89;387722
84;2021-01-30;21;8;29;81185;28680;90;109865
84;2021-01-30;819;736;1557;4130719;3901658;0;8032377
93;2021-01-30;26;20;46;268834;283093;09;551927
93;2021-01-30;91;100;192;280751;296087;19;576838
93;2021-01-30;128;107;237;254404;255552;29;509956
93;2021-01-30;134;115;250;310704;288398;39;599102
93;2021-01-30;128;111;240;325559;305827;49;631386
93;2021-01-30;106;107;214;353104;325389;59;678493
93;2021-01-30;75;83;161;336327;296459;69;632786
93;2021-01-30;74;48;123;279820;229699;79;509519
93;2021-01-30;61;33;94;171274;113716;89;284990
93;2021-01-30;32;14;46;58896;21758;90;80654
93;2021-01-30;855;738;1603;2639673;2415978;0;5055651
94;2021-01-30;0;0;1;16311;17433;09;33744
94;2021-01-30;0;1;1;16679;18132;19;34811
94;2021-01-30;1;3;4;16782;16579;29;33361
94;2021-01-30;2;4;6;23044;20580;39;43624
94;2021-01-30;1;2;3;23065;22140;49;45205
94;2021-01-30;2;2;4;24549;23421;59;47970
94;2021-01-30;4;3;7;23212;21883;69;45095
94;2021-01-30;1;0;1;19544;17141;79;36685
94;2021-01-30;2;0;2;11227;8178;89;19405
94;2021-01-30;1;0;1;3332;1447;90;4779
94;2021-01-30;14;15;30;177745;166934;0;344679
01;2021-01-31;0;0;0;19979;20155;09;40134
01;2021-01-31;0;1;1;24994;25489;19;50483
01;2021-01-31;2;0;2;17868;16690;29;34558
01;2021-01-31;0;1;1;22328;14821;39;37149
01;2021-01-31;0;0;0;28652;20276;49;48928
01;2021-01-31;0;1;1;33264;27260;59;60524
01;2021-01-31;0;1;1;27135;23978;69;51113
01;2021-01-31;0;0;0;18401;14661;79;33062
01;2021-01-31;0;0;0;9633;6375;89;16008
01;2021-01-31;0;0;0;3410;1510;90;4920
01;2021-01-31;2;4;6;205664;171215;0;376879
02;2021-01-31;1;0;1;16881;17110;09;33991
02;2021-01-31;0;0;0;21410;21604;19;43014
02;2021-01-31;0;0;0;16017;15479;29;31496
02;2021-01-31;0;0;0;19825;14455;39;34280
02;2021-01-31;0;0;0;24719;18248;49;42967
02;2021-01-31;0;0;0;34361;28310;59;62671
02;2021-01-31;0;0;0;28061;24495;69;52556
02;2021-01-31;0;0;0;18231;15278;79;33509
02;2021-01-31;0;0;0;11090;7677;89;18767
02;2021-01-31;0;0;0;3992;1506;90;5498
02;2021-01-31;1;0;1;194587;164162;0;358749
03;2021-01-31;0;0;0;31123;30920;09;62043
03;2021-01-31;2;0;3;29370;29268;19;58638
03;2021-01-31;1;2;5;21458;18963;29;40421
03;2021-01-31;1;0;1;21276;18326;39;39602
03;2021-01-31;0;0;0;18164;16593;49;34757
03;2021-01-31;0;0;0;13469;13557;59;27026
03;2021-01-31;1;1;2;8776;8670;69;17446
03;2021-01-31;0;0;0;3777;3591;79;7368
03;2021-01-31;0;0;0;1649;1072;89;2721
03;2021-01-31;0;0;0;485;184;90;669
03;2021-01-31;5;3;11;149547;141144;0;290691
04;2021-01-31;1;0;1;60314;61377;09;121691
04;2021-01-31;1;1;2;66065;68387;19;134452
04;2021-01-31;2;1;3;51059;47156;29;98215
04;2021-01-31;1;2;3;58788;45780;39;104568
04;2021-01-31;2;2;4;61408;52207;49;113615
04;2021-01-31;1;1;2;64838;60759;59;125597
04;2021-01-31;1;0;1;47008;42843;69;89851
04;2021-01-31;0;0;0;25509;21184;79;46693
04;2021-01-31;0;0;0;13168;7647;89;20815
04;2021-01-31;0;0;0;3209;1253;90;4462
04;2021-01-31;9;7;16;451366;408593;0;859959
05;2021-01-31;0;0;0;362.366008612902;341.338819562748;09;703.704828175651
05;2021-01-31;0;0;0;353.376145114279;370.349735405642;19;723.725880519921
05;2021-01-31;0;0;0;218.593559489256;256.539602589476;29;475.133162078732
05;2021-01-31;0;0;0;404.225408693299;360.321910454353;39;764.547319147651
05;2021-01-31;0;0;0;520.067953604221;497.108383964256;49;1017.17633756848
05;2021-01-31;0;0;0;468.146063921917;510.087601910415;59;978.233665832332
05;2021-01-31;0;0;0;340.368470050554;334.366842191253;69;674.735312241807
