dep;week;P;cl_age90;pop
02;2021-S02;156;49;64812
02;2021-S02;153;59;70352
02;2021-S02;129;69;69077
02;2021-S02;91;79;45371
02;2021-S02;83;89;25627
02;2021-S02;41;90;6917
02;2021-S02;1158;0;526050
02;2021-S03;49;09;62312
02;2021-S03;165;19;67540
02;2021-S03;172;29;51443
02;2021-S03;168;39;62599
02;2021-S03;190;49;64812
02;2021-S03;203;59;70352
02;2021-S03;146;69;69077
02;2021-S03;130;79;45371
02;2021-S03;97;89;25627
02;2021-S03;35;90;6917
02;2021-S03;1355;0;526050
02;2021-S04;61;09;62312
02;2021-S04;176;19;67540
02;2021-S04;179;29;51443
02;2021-S04;185;39;62599
02;2021-S04;206;49;64812
02;2021-S04;205;59;70352
02;2021-S04;141;69;69077
02;2021-S04;120;79;45371
02;2021-S04;78;89;25627
02;2021-S04;42;90;6917
02;2021-S04;1393;0;526050
02;2021-S05;53;09;62312
02;2021-S05;176;19;67540
02;2021-S05;156;29;51443
02;2021-S05;183;39;62599
02;2021-S05;188;49;64812
02;2021-S05;171;59;70352
02;2021-S05;184;69;69077
02;2021-S05;150;79;45371
02;2021-S05;99;89;25627
02;2021-S05;54;90;6917
02;2021-S05;1414;0;526050
02;2021-S06;48;09;62312
02;2021-S06;173;19;67540
02;2021-S06;158;29;51443
02;2021-S06;189;39;62599
02;2021-S06;205;49;64812
02;2021-S06;189;59;70352
02;2021-S06;166;69;69077
02;2021-S06;122;79;45371
02;2021-S06;90;89;25627
02;2021-S06;52;90;6917
02;2021-S06;1392;0;526050
02;2021-S07;49;09;62312
02;2021-S07;175;19;67540
02;2021-S07;163;29;51443
02;2021-S07;190;39;62599
02;2021-S07;166;49;64812
02;2021-S07;170;59;70352
02;2021-S07;131;69;69077
02;2021-S07;96;79;45371
02;2021-S07;81;89;25627
02;2021-S07;31;90;6917
02;2021-S07;1252;0;526050
02;2021-S08;51;09;62312
02;2021-S08;176;19;67540
02;2021-S08;169;29;51443
02;2021-S08;194;39;62599
02;2021-S08;210;49;64812
02;2021-S08;182;59;70352
02;2021-S08;151;69;69077
02;2021-S08;142;79;45371
02;2021-S08;69;89;25627
02;2021-S08;20;90;6917
02;2021-S08;1366;0;526050
02;2021-S09;60;09;62312
02;2021-S09;170;19;67540
02;2021-S09;157;29;51443
02;2021-S09;163;39;62599
02;2021-S09;233;49;64812
02;2021-S09;190;59;70352
02;2021-S09;152;69;69077
02;2021-S09;124;79;45371
02;2021-S09;63;89;25627
02;2021-S09;20;90;6917
02;2021-S09;1332;0;526050
02;2021-S10;88;09;62312
02;2021-S10;252;19;67540
02;2021-S10;254;29;51443
02;2021-S10;235;39;62599
02;2021-S10;264;49;64812
02;2021-S10;245;59;70352
02;2021-S10;183;69;69077
02;2021-S10;98;79;45371
02;2021-S10;80;89;25627
02;2021-S10;27;90;6917
02;2021-S10;1726;0;526050
02;2021-S11;141;09;62312
02;2021-S11;282;19;67540
02;2021-S11;261;29;51443
02;2021-S11;262;39;62599
02;2021-S11;308;49;64812
02;2021-S11;293;59;70352
02;2021-S11;192;69;69077
02;2021-S11;101;79;45371
02;2021-S11;59;89;25627
02;2021-S11;22;90;6917
02;2021-S11;1921;0;526050
02;2021-S12;138;09;62312
02;2021-S12;407;19;67540
02;2021-S12;353;29;51443
02;2021-S12;378;39;62599
02;2021-S12;345;49;64812
02;2021-S12;342;59;70352
02;2021-S12;214;69;69077
02;2021-S12;118;79;45371
02;2021-S12;69;89;25627
02;2021-S12;26;90;6917
02;2021-S12;2390;0;526050
02;2021-S13;179;09;62312
02;2021-S13;386;19;67540
02;2021-S13;352;29;51443
02;2021-S13;414;39;62599
02;2021-S13;389;49;64812
02;2021-S13;357;59;70352
02;2021-S13;207;69;69077
02;2021-S13;131;79;45371
02;2021-S13;68;89;25627
02;2021-S13;20;90;6917
02;2021-S13;2503;0;526050
02;2021-S14;98;09;62312
02;2021-S14;278;19;67540
02;2021-S14;306;29;51443
02;2021-S14;325;39;62599
02;2021-S14;336;49;64812
02;2021-S14;285;59;70352
02;2021-S14;210;69;69077
02;2021-S14;118;79;45371
02;2021-S14;66;89;25627
02;2021-S14;30;90;6917
02;2021-S14;2052;0;526050
02;2021-S15;115;09;62312
02;2021-S15;278;19;67540
02;2021-S15;327;29;51443
02;2021-S15;352;39;62599
02;2021-S15;328;49;64812
02;2021-S15;312;59;70352
02;2021-S15;219;69;69077
02;2021-S15;102;79;45371
02;2021-S15;65;89;25627
02;2021-S15;33;90;6917
02;2021-S15;2131;0;526050
02;2021-S16;79;09;62312
02;2021-S16;210;19;67540
02;2021-S16;317;29;51443
02;2021-S16;310;39;62599
02;2021-S16;281;49;64812
02;2021-S16;280;59;70352
02;2021-S16;193;69;69077
02;2021-S16;109;79;45371
02;2021-S16;55;89;25627
02;2021-S16;15;90;6917
02;2021-S16;1849;0;526050
02;2021-S17;92;09;62312
02;2021-S17;204;19;67540
02;2021-S17;199;29;51443
02;2021-S17;234;39;62599
02;2021-S17;209;49;64812
02;2021-S17;225;59;70352
02;2021-S17;169;69;69077
02;2021-S17;72;79;45371
02;2021-S17;48;89;25627
02;2021-S17;24;90;6917
02;2021-S17;1476;0;526050
03;2020-S21;0;09;30871
03;2020-S21;0;19;35788
03;2020-S21;14;29;28141
03;2020-S21;7;39;33349
03;2020-S21;1;49;39464
03;2020-S21;1;59;45840
03;2020-S21;0;69;48958
03;2020-S21;2;79;38220
03;2020-S21;2;89;23577
03;2020-S21;0;90;7107
03;2020-S21;27;0;331315
03;2020-S22;0;09;30871
03;2020-S22;1;19;35788
03;2020-S22;0;29;28141
03;2020-S22;0;39;33349
03;2020-S22;1;49;39464
03;2020-S22;3;59;45840
03;2020-S22;3;69;48958
03;2020-S22;0;79;38220
03;2020-S22;0;89;23577
03;2020-S22;1;90;7107
03;2020-S22;9;0;331315
03;2020-S23;0;09;30871
03;2020-S23;0;19;35788
03;2020-S23;1;29;28141
03;2020-S23;0;39;33349
03;2020-S23;0;49;39464
03;2020-S23;0;59;45840
03;2020-S23;0;69;48958
03;2020-S23;0;79;38220
03;2020-S23;2;89;23577
03;2020-S23;0;90;7107
03;2020-S23;3;0;331315
03;2020-S24;1;09;30871
03;2020-S24;1;19;35788
03;2020-S24;1;29;28141
03;2020-S24;1;39;33349
03;2020-S24;0;49;39464
03;2020-S24;0;59;45840
03;2020-S24;1;69;48958
03;2020-S24;0;79;38220
03;2020-S24;1;89;23577
03;2020-S24;1;90;7107
03;2020-S24;7;0;331315
03;2020-S25;0;09;30871
03;2020-S25;1;19;35788
03;2020-S25;0;29;28141
03;2020-S25;2;39;33349
03;2020-S25;2;49;39464
03;2020-S25;0;59;45840
03;2020-S25;0;69;48958
03;2020-S25;0;79;38220
03;2020-S25;0;89;23577
03;2020-S25;0;90;7107
03;2020-S25;5;0;331315
03;2020-S26;1;09;30871
03;2020-S26;0;19;35788
03;2020-S26;1;29;28141
03;2020-S26;1;39;33349
03;2020-S26;0;49;39464
03;2020-S26;0;59;45840
03;2020-S26;0;69;48958
03;2020-S26;0;79;38220
03;2020-S26;0;89;23577
03;2020-S26;0;90;7107
03;2020-S26;3;0;331315
03;2020-S27;0;09;30871
03;2020-S27;3;19;35788
03;2020-S27;0;29;28141
03;2020-S27;0;39;33349
03;2020-S27;0;49;39464
03;2020-S27;2;59;45840
03;2020-S27;0;69;48958
03;2020-S27;0;79;38220
03;2020-S27;1;89;23577
03;2020-S27;0;90;7107
03;2020-S27;7;0;331315
03;2020-S28;0;09;30871
03;2020-S28;0;19;35788
03;2020-S28;0;29;28141
03;2020-S28;1;39;33349
03;2020-S28;0;49;39464
03;2020-S28;0;59;45840
03;2020-S28;1;69;48958
03;2020-S28;1;79;38220
03;2020-S28;0;89;23577
03;2020-S28;0;90;7107
03;2020-S28;3;0;331315
03;2020-S29;0;09;30871
03;2020-S29;0;19;35788
03;2020-S29;1;29;28141
03;2020-S29;4;39;33349
03;2020-S29;3;49;39464
03;2020-S29;0;59;45840
03;2020-S29;0;69;48958
03;2020-S29;0;79;38220
03;2020-S29;0;89;23577
03;2020-S29;0;90;7107
03;2020-S29;8;0;331315
03;2020-S30;4;09;30871
03;2020-S30;1;19;35788
03;2020-S30;6;29;28141
03;2020-S30;1;39;33349
03;2020-S30;1;49;39464
03;2020-S30;0;59;45840
03;2020-S30;0;69;48958
03;2020-S30;2;79;38220
03;2020-S30;0;89;23577
03;2020-S30;0;90;7107
03;2020-S30;15;0;331315
03;2020-S31;0;09;30871
03;2020-S31;3;19;35788
03;2020-S31;1;29;28141
03;2020-S31;3;39;33349
03;2020-S31;0;49;39464
03;2020-S31;1;59;45840
03;2020-S31;1;69;48958
03;2020-S31;0;79;38220
03;2020-S31;0;89;23577
03;2020-S31;0;90;7107
03;2020-S31;9;0;331315
03;2020-S32;1;09;30871
03;2020-S32;2;19;35788
03;2020-S32;1;29;28141
03;2020-S32;1;39;33349
03;2020-S32;0;49;39464
03;2020-S32;0;59;45840
03;2020-S32;1;69;48958
03;2020-S32;1;79;38220
03;2020-S32;1;89;23577
03;2020-S32;0;90;7107
03;2020-S32;8;0;331315
03;2020-S33;0;09;30871
03;2020-S33;1;19;35788
03;2020-S33;2;29;28141
03;2020-S33;3;39;33349
03;2020-S33;1;49;39464
03;2020-S33;0;59;45840
03;2020-S33;1;69;48958
03;2020-S33;3;79;38220
03;2020-S33;0;89;23577
03;2020-S33;1;90;7107
03;2020-S33;12;0;331315
03;2020-S34;0;09;30871
03;2020-S34;8;19;35788
03;2020-S34;7;29;28141
03;2020-S34;4;39;33349
03;2020-S34;3;49;39464
03;2020-S34;4;59;45840
03;2020-S34;3;69;48958
03;2020-S34;4;79;38220
03;2020-S34;0;89;23577
03;2020-S34;0;90;7107
03;2020-S34;33;0;331315
03;2020-S35;0;09;30871
03;2020-S35;8;19;35788
03;2020-S35;15;29;28141
03;2020-S35;5;39;33349
03;2020-S35;8;49;39464
03;2020-S35;7;59;45840
03;2020-S35;9;69;48958
03;2020-S35;4;79;38220
03;2020-S35;1;89;23577
03;2020-S35;1;90;7107
03;2020-S35;58;0;331315
03;2020-S36;2;09;30871
03;2020-S36;14;19;35788
03;2020-S36;25;29;28141
03;2020-S36;6;39;33349
03;2020-S36;6;49;39464
03;2020-S36;11;59;45840
03;2020-S36;3;69;48958
03;2020-S36;6;79;38220
03;2020-S36;1;89;23577
03;2020-S36;1;90;7107
03;2020-S36;75;0;331315
03;2020-S37;3;09;30871
03;2020-S37;7;19;35788
03;2020-S37;36;29;28141
03;2020-S37;12;39;33349
03;2020-S37;17;49;39464
03;2020-S37;14;59;45840
03;2020-S37;7;69;48958
03;2020-S37;1;79;38220
03;2020-S37;4;89;23577
03;2020-S37;1;90;7107
03;2020-S37;102;0;331315
03;2020-S38;4;09;30871
03;2020-S38;23;19;35788
03;2020-S38;41;29;28141
03;2020-S38;11;39;33349
03;2020-S38;16;49;39464
03;2020-S38;16;59;45840
03;2020-S38;5;69;48958
03;2020-S38;2;79;38220
03;2020-S38;8;89;23577
03;2020-S38;4;90;7107
03;2020-S38;130;0;331315
03;2020-S39;0;09;30871
03;2020-S39;9;19;35788
03;2020-S39;22;29;28141
03;2020-S39;15;39;33349
03;2020-S39;6;49;39464
03;2020-S39;10;59;45840
03;2020-S39;10;69;48958
03;2020-S39;16;79;38220
03;2020-S39;4;89;23577
03;2020-S39;5;90;7107
03;2020-S39;97;0;331315
03;2020-S40;7;09;30871
03;2020-S40;14;19;35788
03;2020-S40;24;29;28141
03;2020-S40;17;39;33349
03;2020-S40;16;49;39464
03;2020-S40;14;59;45840
03;2020-S40;10;69;48958
03;2020-S40;5;79;38220
03;2020-S40;11;89;23577
03;2020-S40;6;90;7107
03;2020-S40;124;0;331315
03;2020-S41;8;09;30871
03;2020-S41;39;19;35788
03;2020-S41;47;29;28141
03;2020-S41;44;39;33349
03;2020-S41;34;49;39464
03;2020-S41;44;59;45840
03;2020-S41;23;69;48958
03;2020-S41;15;79;38220
03;2020-S41;20;89;23577
03;2020-S41;1;90;7107
03;2020-S41;275;0;331315
03;2020-S42;14;09;30871
03;2020-S42;75;19;35788
03;2020-S42;77;29;28141
03;2020-S42;60;39;33349
03;2020-S42;82;49;39464
03;2020-S42;77;59;45840
03;2020-S42;58;69;48958
03;2020-S42;41;79;38220
03;2020-S42;28;89;23577
03;2020-S42;10;90;7107
03;2020-S42;523;0;331315
03;2020-S43;38;09;30871
03;2020-S43;148;19;35788
03;2020-S43;205;29;28141
03;2020-S43;171;39;33349
03;2020-S43;184;49;39464
03;2020-S43;214;59;45840
03;2020-S43;150;69;48958
03;2020-S43;91;79;38220
03;2020-S43;92;89;23577
03;2020-S43;69;90;7107
03;2020-S43;1362;0;331315
03;2020-S44;46;09;30871
03;2020-S44;208;19;35788
03;2020-S44;229;29;28141
03;2020-S44;259;39;33349
03;2020-S44;293;49;39464
03;2020-S44;297;59;45840
03;2020-S44;244;69;48958
03;2020-S44;147;79;38220
03;2020-S44;144;89;23577
03;2020-S44;95;90;7107
03;2020-S44;1962;0;331315
03;2020-S45;44;09;30871
03;2020-S45;200;19;35788
03;2020-S45;240;29;28141
03;2020-S45;205;39;33349
03;2020-S45;224;49;39464
03;2020-S45;272;59;45840
03;2020-S45;243;69;48958
03;2020-S45;169;79;38220
03;2020-S45;119;89;23577
03;2020-S45;66;90;7107
03;2020-S45;1782;0;331315
03;2020-S46;41;09;30871
03;2020-S46;155;19;35788
03;2020-S46;118;29;28141
03;2020-S46;112;39;33349
03;2020-S46;166;49;39464
03;2020-S46;202;59;45840
03;2020-S46;122;69;48958
03;2020-S46;115;79;38220
03;2020-S46;134;89;23577
03;2020-S46;99;90;7107
03;2020-S46;1264;0;331315
03;2020-S47;26;09;30871
03;2020-S47;71;19;35788
03;2020-S47;65;29;28141
03;2020-S47;91;39;33349
03;2020-S47;100;49;39464
03;2020-S47;93;59;45840
03;2020-S47;72;69;48958
03;2020-S47;58;79;38220
03;2020-S47;64;89;23577
03;2020-S47;41;90;7107
03;2020-S47;681;0;331315
03;2020-S48;7;09;30871
03;2020-S48;47;19;35788
03;2020-S48;55;29;28141
03;2020-S48;54;39;33349
03;2020-S48;69;49;39464
03;2020-S48;69;59;45840
03;2020-S48;47;69;48958
03;2020-S48;56;79;38220
03;2020-S48;73;89;23577
03;2020-S48;64;90;7107
03;2020-S48;541;0;331315
03;2020-S49;11;09;30871
03;2020-S49;51;19;35788
03;2020-S49;49;29;28141
03;2020-S49;58;39;33349
03;2020-S49;60;49;39464
03;2020-S49;73;59;45840
03;2020-S49;34;69;48958
03;2020-S49;41;79;38220
03;2020-S49;80;89;23577
03;2020-S49;61;90;7107
03;2020-S49;518;0;331315
03;2020-S50;13;09;30871
03;2020-S50;57;19;35788
03;2020-S50;78;29;28141
03;2020-S50;58;39;33349
03;2020-S50;82;49;39464
03;2020-S50;73;59;45840
03;2020-S50;56;69;48958
03;2020-S50;61;79;38220
03;2020-S50;75;89;23577
03;2020-S50;66;90;7107
03;2020-S50;621;0;331315
03;2020-S51;24;09;30871
03;2020-S51;94;19;35788
03;2020-S51;96;29;28141
03;2020-S51;85;39;33349
03;2020-S51;133;49;39464
03;2020-S51;124;59;45840
03;2020-S51;90;69;48958
03;2020-S51;93;79;38220
03;2020-S51;88;89;23577
03;2020-S51;66;90;7107
03;2020-S51;894;0;331315
03;2020-S52;14;09;30871
03;2020-S52;68;19;35788
03;2020-S52;85;29;28141
03;2020-S52;88;39;33349
03;2020-S52;83;49;39464
03;2020-S52;92;59;45840
03;2020-S52;74;69;48958
03;2020-S52;62;79;38220
03;2020-S52;71;89;23577
03;2020-S52;61;90;7107
03;2020-S52;699;0;331315
03;2020-S53;17;09;30871
03;2020-S53;94;19;35788
03;2020-S53;107;29;28141
03;2020-S53;101;39;33349
03;2020-S53;102;49;39464
03;2020-S53;114;59;45840
03;2020-S53;91;69;48958
03;2020-S53;50;79;38220
03;2020-S53;51;89;23577
03;2020-S53;27;90;7107
03;2020-S53;754;0;331315
03;2021-S01;13;09;30871
03;2021-S01;93;19;35788
03;2021-S01;109;29;28141
03;2021-S01;109;39;33349
03;2021-S01;102;49;39464
03;2021-S01;123;59;45840
03;2021-S01;110;69;48958
03;2021-S01;78;79;38220
03;2021-S01;53;89;23577
03;2021-S01;62;90;7107
03;2021-S01;852;0;331315
03;2021-S02;24;09;30871
03;2021-S02;82;19;35788
03;2021-S02;83;29;28141
03;2021-S02;98;39;33349
03;2021-S02;98;49;39464
03;2021-S02;101;59;45840
03;2021-S02;67;69;48958
03;2021-S02;81;79;38220
03;2021-S02;59;89;23577
03;2021-S02;26;90;7107
03;2021-S02;719;0;331315
03;2021-S03;30;09;30871
03;2021-S03;108;19;35788
03;2021-S03;86;29;28141
03;2021-S03;112;39;33349
03;2021-S03;100;49;39464
03;2021-S03;111;59;45840
03;2021-S03;61;69;48958
03;2021-S03;50;79;38220
03;2021-S03;28;89;23577
03;2021-S03;27;90;7107
03;2021-S03;716;0;331315
03;2021-S04;39;09;30871
03;2021-S04;75;19;35788
03;2021-S04;75;29;28141
03;2021-S04;72;39;33349
03;2021-S04;80;49;39464
03;2021-S04;85;59;45840
03;2021-S04;70;69;48958
03;2021-S04;50;79;38220
03;2021-S04;45;89;23577
03;2021-S04;30;90;7107
03;2021-S04;621;0;331315
03;2021-S05;12;09;30871
03;2021-S05;75;19;35788
03;2021-S05;55;29;28141
03;2021-S05;78;39;33349
03;2021-S05;88;49;39464
03;2021-S05;74;59;45840
03;2021-S05;75;69;48958
03;2021-S05;53;79;38220
03;2021-S05;38;89;23577
03;2021-S05;22;90;7107
03;2021-S05;570;0;331315
03;2021-S06;10;09;30871
03;2021-S06;52;19;35788
03;2021-S06;54;29;28141
03;2021-S06;66;39;33349
03;2021-S06;57;49;39464
03;2021-S06;59;59;45840
03;2021-S06;59;69;48958
03;2021-S06;33;79;38220
03;2021-S06;28;89;23577
03;2021-S06;16;90;7107
03;2021-S06;434;0;331315
03;2021-S07;13;09;30871
03;2021-S07;49;19;35788
03;2021-S07;72;29;28141
03;2021-S07;52;39;33349
03;2021-S07;63;49;39464
03;2021-S07;67;59;45840
03;2021-S07;72;69;48958
03;2021-S07;56;79;38220
03;2021-S07;39;89;23577
03;2021-S07;26;90;7107
03;2021-S07;509;0;331315
03;2021-S08;20;09;30871
03;2021-S08;55;19;35788
03;2021-S08;70;29;28141
03;2021-S08;46;39;33349
03;2021-S08;54;49;39464
03;2021-S08;59;59;45840
03;2021-S08;46;69;48958
03;2021-S08;29;79;38220
03;2021-S08;17;89;23577
03;2021-S08;16;90;7107
03;2021-S08;412;0;331315
03;2021-S09;16;09;30871
03;2021-S09;50;19;35788
03;2021-S09;56;29;28141
03;2021-S09;38;39;33349
03;2021-S09;56;49;39464
03;2021-S09;42;59;45840
03;2021-S09;47;69;48958
03;2021-S09;25;79;38220
03;2021-S09;16;89;23577
03;2021-S09;3;90;7107
03;2021-S09;349;0;331315
03;2021-S10;50;09;30871
03;2021-S10;82;19;35788
03;2021-S10;61;29;28141
03;2021-S10;93;39;33349
03;2021-S10;79;49;39464
03;2021-S10;73;59;45840
03;2021-S10;43;69;48958
03;2021-S10;37;79;38220
03;2021-S10;10;89;23577
03;2021-S10;4;90;7107
03;2021-S10;532;0;331315
03;2021-S11;43;09;30871
03;2021-S11;116;19;35788
03;2021-S11;67;29;28141
03;2021-S11;79;39;33349
03;2021-S11;80;49;39464
03;2021-S11;77;59;45840
03;2021-S11;42;69;48958
03;2021-S11;44;79;38220
03;2021-S11;10;89;23577
03;2021-S11;6;90;7107
03;2021-S11;564;0;331315
03;2021-S12;50;09;30871
03;2021-S12;149;19;35788
03;2021-S12;117;29;28141
03;2021-S12;94;39;33349
03;2021-S12;101;49;39464
03;2021-S12;90;59;45840
03;2021-S12;61;69;48958
03;2021-S12;34;79;38220
03;2021-S12;14;89;23577
03;2021-S12;8;90;7107
03;2021-S12;718;0;331315
03;2021-S13;42;09;30871
03;2021-S13;182;19;35788
03;2021-S13;129;29;28141
03;2021-S13;107;39;33349
03;2021-S13;115;49;39464
03;2021-S13;126;59;45840
03;2021-S13;97;69;48958
03;2021-S13;49;79;38220
03;2021-S13;30;89;23577
03;2021-S13;5;90;7107
03;2021-S13;882;0;331315
03;2021-S14;23;09;30871
03;2021-S14;155;19;35788
03;2021-S14;114;29;28141
03;2021-S14;114;39;33349
03;2021-S14;102;49;39464
03;2021-S14;100;59;45840
03;2021-S14;67;69;48958
03;2021-S14;49;79;38220
03;2021-S14;19;89;23577
03;2021-S14;11;90;7107
03;2021-S14;754;0;331315
03;2021-S15;35;09;30871
03;2021-S15;148;19;35788
03;2021-S15;165;29;28141
03;2021-S15;117;39;33349
03;2021-S15;138;49;39464
03;2021-S15;133;59;45840
03;2021-S15;80;69;48958
03;2021-S15;45;79;38220
03;2021-S15;28;89;23577
03;2021-S15;11;90;7107
03;2021-S15;900;0;331315
03;2021-S16;39;09;30871
03;2021-S16;119;19;35788
03;2021-S16;104;29;28141
03;2021-S16;100;39;33349
03;2021-S16;125;49;39464
03;2021-S16;122;59;45840
03;2021-S16;89;69;48958
03;2021-S16;43;79;38220
03;2021-S16;29;89;23577
03;2021-S16;13;90;7107
03;2021-S16;783;0;331315
03;2021-S17;39;09;30871
03;2021-S17;88;19;35788
03;2021-S17;96;29;28141
03;2021-S17;79;39;33349
03;2021-S17;91;49;39464
03;2021-S17;93;59;45840
03;2021-S17;62;69;48958
03;2021-S17;31;79;38220
03;2021-S17;18;89;23577
03;2021-S17;14;90;7107
03;2021-S17;611;0;331315
04;2020-S21;0;09;16220
04;2020-S21;0;19;18061
04;2020-S21;0;29;13269
04;2020-S21;1;39;17545
04;2020-S21;1;49;19525
04;2020-S21;1;59;23898
04;2020-S21;1;69;24485
04;2020-S21;0;79;18808
04;2020-S21;0;89;10427
04;2020-S21;0;90;2959
04;2020-S21;4;0;165197
04;2020-S22;0;09;16220
04;2020-S22;0;19;18061
04;2020-S22;0;29;13269
04;2020-S22;0;39;17545
04;2020-S22;0;49;19525
04;2020-S22;0;59;23898
04;2020-S22;1;69;24485
04;2020-S22;1;79;18808
04;2020-S22;0;89;10427
04;2020-S22;0;90;2959
04;2020-S22;2;0;165197
04;2020-S23;0;09;16220
04;2020-S23;0;19;18061
04;2020-S23;0;29;13269
04;2020-S23;0;39;17545
04;2020-S23;0;49;19525
04;2020-S23;0;59;23898
04;2020-S23;0;69;24485
04;2020-S23;0;79;18808
04;2020-S23;1;89;10427
04;2020-S23;0;90;2959
04;2020-S23;1;0;165197
04;2020-S24;0;09;16220
04;2020-S24;0;19;18061
04;2020-S24;1;29;13269
04;2020-S24;0;39;17545
04;2020-S24;1;49;19525
04;2020-S24;0;59;23898
04;2020-S24;0;69;24485
04;2020-S24;0;79;18808
04;2020-S24;0;89;10427
04;2020-S24;0;90;2959
04;2020-S24;2;0;165197
04;2020-S25;0;09;16220
04;2020-S25;0;19;18061
04;2020-S25;0;29;13269
04;2020-S25;0;39;17545
04;2020-S25;0;49;19525
04;2020-S25;0;59;23898
04;2020-S25;0;69;24485
04;2020-S25;0;79;18808
04;2020-S25;0;89;10427
04;2020-S25;1;90;2959
04;2020-S25;1;0;165197
04;2020-S26;0;09;16220
04;2020-S26;0;19;18061
04;2020-S26;0;29;13269
04;2020-S26;1;39;17545
04;2020-S26;0;49;19525
04;2020-S26;0;59;23898
04;2020-S26;0;69;24485
04;2020-S26;0;79;18808
04;2020-S26;0;89;10427
04;2020-S26;0;90;2959
04;2020-S26;1;0;165197
04;2020-S27;0;09;16220
04;2020-S27;0;19;18061
04;2020-S27;0;29;13269
04;2020-S27;0;39;17545
04;2020-S27;0;49;19525
04;2020-S27;0;59;23898
04;2020-S27;0;69;24485
04;2020-S27;0;79;18808
04;2020-S27;0;89;10427
04;2020-S27;0;90;2959
04;2020-S27;0;0;165197
04;2020-S28;0;09;16220
04;2020-S28;0;19;18061
04;2020-S28;0;29;13269
04;2020-S28;0;39;17545
04;2020-S28;0;49;19525
04;2020-S28;0;59;23898
04;2020-S28;0;69;24485
04;2020-S28;0;79;18808
04;2020-S28;0;89;10427
04;2020-S28;0;90;2959
04;2020-S28;0;0;165197
04;2020-S29;1;09;16220
04;2020-S29;0;19;18061
04;2020-S29;0;29;13269
04;2020-S29;0;39;17545
04;2020-S29;1;49;19525
04;2020-S29;0;59;23898
04;2020-S29;0;69;24485
04;2020-S29;1;79;18808
04;2020-S29;0;89;10427
04;2020-S29;0;90;2959
04;2020-S29;3;0;165197
04;2020-S30;0;09;16220
04;2020-S30;0;19;18061
04;2020-S30;0;29;13269
04;2020-S30;2;39;17545
04;2020-S30;1;49;19525
04;2020-S30;0;59;23898
04;2020-S30;0;69;24485
04;2020-S30;0;79;18808
04;2020-S30;0;89;10427
04;2020-S30;1;90;2959
04;2020-S30;4;0;165197
04;2020-S31;0;09;16220
04;2020-S31;2;19;18061
04;2020-S31;3;29;13269
04;2020-S31;2;39;17545
04;2020-S31;2;49;19525
04;2020-S31;2;59;23898
04;2020-S31;1;69;24485
04;2020-S31;0;79;18808
04;2020-S31;0;89;10427
04;2020-S31;0;90;2959
04;2020-S31;12;0;165197
04;2020-S32;0;09;16220
04;2020-S32;6;19;18061
04;2020-S32;1;29;13269
04;2020-S32;3;39;17545
04;2020-S32;3;49;19525
04;2020-S32;5;59;23898
04;2020-S32;1;69;24485
04;2020-S32;1;79;18808
04;2020-S32;0;89;10427
04;2020-S32;0;90;2959
04;2020-S32;20;0;165197
04;2020-S33;0;09;16220
04;2020-S33;3;19;18061
04;2020-S33;7;29;13269
04;2020-S33;5;39;17545
04;2020-S33;7;49;19525
04;2020-S33;8;59;23898
04;2020-S33;11;69;24485
04;2020-S33;3;79;18808
04;2020-S33;3;89;10427
04;2020-S33;0;90;2959
04;2020-S33;47;0;165197
04;2020-S34;3;09;16220
04;2020-S34;6;19;18061
04;2020-S34;7;29;13269
04;2020-S34;8;39;17545
04;2020-S34;9;49;19525
04;2020-S34;5;59;23898
04;2020-S34;6;69;24485
04;2020-S34;7;79;18808
04;2020-S34;2;89;10427
04;2020-S34;1;90;2959
04;2020-S34;54;0;165197
04;2020-S35;4;09;16220
04;2020-S35;9;19;18061
04;2020-S35;26;29;13269
04;2020-S35;9;39;17545
04;2020-S35;16;49;19525
04;2020-S35;10;59;23898
04;2020-S35;7;69;24485
04;2020-S35;4;79;18808
04;2020-S35;4;89;10427
04;2020-S35;3;90;2959
04;2020-S35;92;0;165197
04;2020-S36;0;09;16220
04;2020-S36;9;19;18061
04;2020-S36;11;29;13269
04;2020-S36;14;39;17545
04;2020-S36;7;49;19525
04;2020-S36;10;59;23898
04;2020-S36;10;69;24485
04;2020-S36;3;79;18808
04;2020-S36;3;89;10427
04;2020-S36;3;90;2959
04;2020-S36;70;0;165197
04;2020-S37;3;09;16220
04;2020-S37;13;19;18061
04;2020-S37;19;29;13269
04;2020-S37;10;39;17545
04;2020-S37;14;49;19525
04;2020-S37;9;59;23898
04;2020-S37;6;69;24485
04;2020-S37;6;79;18808
04;2020-S37;3;89;10427
04;2020-S37;1;90;2959
04;2020-S37;84;0;165197
04;2020-S38;8;09;16220
04;2020-S38;6;19;18061
04;2020-S38;9;29;13269
04;2020-S38;11;39;17545
04;2020-S38;18;49;19525
04;2020-S38;14;59;23898
04;2020-S38;13;69;24485
04;2020-S38;11;79;18808
04;2020-S38;7;89;10427
04;2020-S38;0;90;2959
04;2020-S38;97;0;165197
04;2020-S39;0;09;16220
04;2020-S39;19;19;18061
04;2020-S39;19;29;13269
04;2020-S39;12;39;17545
04;2020-S39;15;49;19525
04;2020-S39;19;59;23898
04;2020-S39;14;69;24485
04;2020-S39;6;79;18808
04;2020-S39;11;89;10427
04;2020-S39;11;90;2959
